Brand,Price,Sales,BSR,Active Sellers #,Ratings,Review Count,Images,Review velocity,Buy Box,Category,Dimensions,Weight,period,Creation Date_year,Creation Date_month,Creation Date_day,Size Tier_Large Envelope,Size Tier_Large Letter,Size Tier_Large Oversize,Size Tier_Small Envelope,Size Tier_Small Oversize,Size Tier_Standard Envelope,Size Tier_Standard Parcel,Delivery_AMZ,Delivery_FBA,Delivery_MFN
164,1.9509766174286336,0,44980,-0.5505206326752106,5,-0.5757667454593087,0.6677706202117515,0.0032334738069000374,81,10,0.25225139794582135,0.3935675281718631,713,2020,1,18,0,0,1,0,0,0,0,0,0,1
370,0.3237958833276665,15,64382,-0.5505206326752106,4,1.6381016780175335,0.3252451829419779,0.072840081994146,38,10,-0.9363344934381885,-1.0113853589299902,792,2019,10,31,0,0,1,0,0,0,0,1,0,0
370,0.3237958833276665,16,71289,-0.5505206326752106,4,1.127208964907493,0.3252451829419779,0.072840081994146,38,10,0.9126701063845035,-0.2422505667209464,792,2019,10,31,0,0,1,0,0,0,0,1,0,0
665,-1.240923545664842,0,242912,-0.5505206326752106,4,-0.6053837143352532,1.3528214947512986,0.0032334738069000374,338,10,0.25225139794582135,0.3935675281718631,1871,2016,11,16,0,0,1,0,0,0,0,0,0,1
797,0.9312002074946157,216,7250,-0.5505206326752106,4,0.1276362653443702,1.0102960574815252,0.21205329836863793,407,10,-0.33482955029499095,1.254998495445992,424,2020,11,2,0,0,1,0,0,0,0,0,1,0
977,-0.08730148192698439,126,8113,-0.5505206326752106,5,-0.51653280770742,1.0102960574815252,0.28165990655588385,498,10,-0.682376564428269,0.18846491691611808,171,2021,7,13,0,0,1,0,0,0,0,0,1,0
1219,1.568560463703377,144,15607,-0.5505206326752106,4,0.6163162517974524,1.0102960574815252,0.3512665147431298,640,10,-0.08432652437926348,2.0548986793433976,606,2020,5,4,0,0,1,0,0,0,0,0,1,0
721,-0.34352030492290636,33,26531,2.5025051474238795,5,-0.597979472116267,-1.0448565661371165,0.0032334738069000374,548,10,0.5343807691572106,2.9470950383058887,288,2021,3,18,0,0,1,0,0,0,0,0,0,1
150,0.42131200252760703,31,46371,-0.5505206326752106,4,-0.5239370499264061,0.6677706202117515,0.0032334738069000374,72,10,-0.9748435830181035,-1.0318956200555647,423,2020,11,3,0,0,0,0,1,0,0,0,1,0
1039,-0.4136299331058702,14,43791,3.1131103034436975,4,-0.4943200810504617,1.0102960574815252,0.0032334738069000374,28,10,-0.6436600002500082,0.22948543916726713,339,2021,1,26,0,0,1,0,0,0,0,0,1,0
942,2.2059207199121382,9,61068,-0.5505206326752106,5,-0.5831709876782949,1.3528214947512986,0.0032334738069000374,493,10,0.25225139794582135,0.3935675281718631,254,2021,4,21,0,0,1,0,0,0,0,0,0,1
1163,0.9312002074946157,46,39727,-0.5505206326752106,4,-0.5017243232694478,1.0102960574815252,0.0032334738069000374,286,10,0.25225139794582135,0.3935675281718631,324,2021,2,10,0,0,1,0,0,0,0,0,0,1
656,-1.3620219943445067,10,55978,-0.5505206326752106,4,-0.21295887672899014,-0.35980569159756937,0.0032334738069000374,38,10,-1.1095036179792117,-0.3140364806604572,1298,2018,6,12,0,0,1,0,0,0,0,1,0,0
1039,0.3550265358818959,33,41180,3.7237154594635156,4,-0.3832564477656703,1.3528214947512986,0.072840081994146,422,10,0.8078593516810528,2.177960246096845,339,2021,1,26,0,0,1,0,0,0,0,0,1,0
455,-1.3543736712700016,37,27392,3.1131103034436975,4,-0.47210735439350343,0.3252451829419779,0.072840081994146,38,10,-0.2899609132440428,-0.42684291685111686,562,2020,6,17,0,0,1,0,0,0,0,1,0,0
455,-1.3237803789719813,31,37482,-0.5505206326752106,4,-0.4128734166416147,-0.017280254327795737,0.0032334738069000374,38,10,-0.7267400459354187,-0.4473531779766914,562,2020,6,17,0,0,1,0,0,0,0,1,0,0
32,-0.5984644074064108,10,47103,-0.5505206326752106,5,-0.5387455343643783,-1.0448565661371165,0.0032334738069000374,209,10,0.25225139794582135,0.3935675281718631,878,2019,8,6,0,0,1,0,0,0,0,0,0,1
941,0.3237958833276665,27,40045,-0.5505206326752106,5,-0.4054691744226286,1.0102960574815252,0.0032334738069000374,209,10,0.25225139794582135,0.3935675281718631,597,2020,5,13,0,0,1,0,0,0,0,0,0,1
256,1.568560463703377,0,324833,-0.5505206326752106,5,-0.6053837143352532,-1.0448565661371165,0.0032334738069000374,130,10,0.25225139794582135,0.3935675281718631,1247,2018,8,2,0,0,1,0,0,0,0,0,0,1
164,1.9509766174286336,5,34879,-0.5505206326752106,5,-0.42768190107958687,0.6677706202117515,0.0032334738069000374,81,10,0.25225139794582135,0.3935675281718631,713,2020,1,18,0,0,1,0,0,0,0,0,0,1
228,-1.3505495097327491,0,295443,-0.5505206326752106,3,-0.5461497765833644,-1.0448565661371165,0.0032334738069000374,38,10,-1.3421908903413355,-0.9601097061160541,438,2020,10,19,0,0,1,0,0,0,0,1,0,0
665,2.761698863326178,2,192076,-0.5505206326752106,5,-0.590575229897281,1.6953469320210723,0.0032334738069000374,338,10,0.25225139794582135,0.3935675281718631,1871,2016,11,16,0,0,1,0,0,0,0,0,0,1
942,0.9312002074946157,13,50540,-0.5505206326752106,5,-0.5683625032403227,1.0102960574815252,0.0032334738069000374,493,10,0.25225139794582135,0.3935675281718631,758,2019,12,4,0,0,1,0,0,0,0,0,0,1
1020,0.1663679000441026,7,43941,0.0600845233446075,0,-0.6127879565542392,-0.702331128867343,0.0032334738069000374,503,10,0.25225139794582135,0.3935675281718631,203,2021,6,11,0,0,1,0,0,0,0,0,0,1
420,1.1810454279284504,8,46863,-0.5505206326752106,0,-0.6127879565542392,-0.702331128867343,0.0032334738069000374,381,10,0.25225139794582135,0.3935675281718631,163,2021,7,21,0,0,1,0,0,0,0,0,0,1
617,-0.34352030492290636,10,58311,2.5025051474238795,4,-0.5313412921453922,-0.702331128867343,0.0032334738069000374,560,10,1.547542377322526,3.152197649561634,1113,2018,12,14,0,0,1,0,0,0,0,0,0,1
1163,0.3237958833276665,206,69776,-0.5505206326752106,5,0.02397687427856488,1.0102960574815252,-5.286868748423792,209,10,0.25225139794582135,0.3935675281718631,319,2021,2,15,0,0,1,0,0,0,0,0,0,1
256,2.8432809761208997,1,68750,-0.5505206326752106,4,-0.42768190107958687,-1.0448565661371165,0.0032334738069000374,130,10,0.25225139794582135,0.3935675281718631,1247,2018,8,2,0,0,1,0,0,0,0,0,0,1
1039,-0.35499278953466407,5,63320,1.8918999914040615,5,-0.5831709876782949,1.0102960574815252,0.0032334738069000374,28,10,-0.48426538491220145,0.21923030860447987,339,2021,1,26,0,0,1,0,0,0,0,0,1,0
39,-0.08730148192698439,11,71200,-0.5505206326752106,5,-0.5831709876782949,1.0102960574815252,0.0032334738069000374,206,10,0.25225139794582135,0.3935675281718631,256,2021,4,19,0,0,1,0,0,0,0,0,0,1
967,-1.398988889204615,3,67766,-0.5505206326752106,4,-0.4424903855175591,-0.35980569159756937,0.0032334738069000374,38,10,-1.3271534922786232,-0.9908750978044158,1038,2019,2,27,0,0,1,0,0,0,0,1,0,0
949,-1.1963083277302289,28,73189,0.6706896793644255,4,-0.5091285654884339,-0.017280254327795737,0.0032334738069000374,38,10,-1.0168436582310536,-1.3498046675019697,2026,2016,6,14,0,0,0,0,0,0,1,1,0,0
859,0.8037281562528635,16,76831,-0.5505206326752106,5,-0.6053837143352532,-0.702331128867343,0.0032334738069000374,441,10,0.25225139794582135,0.3935675281718631,277,2021,3,29,0,0,1,0,0,0,0,0,0,1
942,0.3237958833276665,37,77824,-0.5505206326752106,4,-0.5683625032403227,1.6953469320210723,0.14244669018139197,209,10,0.25225139794582135,0.3935675281718631,250,2021,4,25,0,0,1,0,0,0,0,0,0,1
39,1.085441389497136,13,74019,-0.5505206326752106,5,-0.4647031121745174,1.0102960574815252,0.0032334738069000374,206,10,0.25225139794582135,0.3935675281718631,192,2021,6,22,0,0,1,0,0,0,0,0,0,1
804,2.741303335127497,25,77782,-0.5505206326752106,5,-0.361043721108712,1.0102960574815252,0.0032334738069000374,209,10,0.25225139794582135,0.3935675281718631,282,2021,3,24,0,0,1,0,0,0,0,0,0,1
978,0.3237958833276665,6,81522,-0.5505206326752106,5,0.09061505424943973,0.3252451829419779,0.0032334738069000374,651,10,-0.08997344170815244,-0.12944413053028675,2047,2016,5,24,0,0,1,0,0,0,0,0,1,0
942,0.3237958833276665,19,78886,-0.5505206326752106,4,-0.1389164545391292,1.3528214947512986,0.0032334738069000374,209,10,0.25225139794582135,0.3935675281718631,660,2020,3,11,0,0,1,0,0,0,0,0,0,1
942,2.2059207199121382,21,79286,-0.5505206326752106,3,-0.6053837143352532,0.6677706202117515,0.0032334738069000374,493,10,0.25225139794582135,0.3935675281718631,205,2021,6,9,0,0,1,0,0,0,0,0,0,1
807,0.3237958833276665,7,78015,-0.5505206326752106,5,-0.6053837143352532,-1.0448565661371165,0.0032334738069000374,209,10,0.25225139794582135,0.3935675281718631,773,2019,11,19,0,0,1,0,0,0,0,0,0,1
32,-0.8534085098899153,5,84297,-0.5505206326752106,4,-0.5609582610213366,-1.0448565661371165,0.0032334738069000374,209,10,0.25225139794582135,0.3935675281718631,878,2019,8,6,0,0,1,0,0,0,0,0,0,1
596,-0.34352030492290636,10,83057,-0.5505206326752106,4,-0.47951159661248954,1.0102960574815252,0.0032334738069000374,61,10,0.9469124357462648,1.9318371125899507,1220,2018,8,29,0,0,1,0,0,0,0,0,1,0
942,2.1447341353160976,7,90332,1.2812948353842435,5,-0.5239370499264061,-0.017280254327795737,0.0032334738069000374,303,10,-1.0468372686440819,-0.26276082784652094,668,2020,3,3,0,0,1,0,0,0,0,0,0,1
1278,-1.1644403149197908,1,110597,-0.5505206326752106,5,0.8236350339290631,1.0102960574815252,0.28165990655588385,209,10,-1.0601427048423424,-0.42684291685111686,2284,2015,9,30,0,0,1,0,0,0,0,0,0,1
150,1.058672258736368,3,112430,-0.5505206326752106,0,-0.6127879565542392,0.6677706202117515,0.0032334738069000374,72,10,-0.6118171597212895,-1.001130228367203,423,2020,11,3,0,0,1,0,0,0,0,0,1,0
596,-0.34352030492290636,5,110310,-0.5505206326752106,3,-0.5609582610213366,0.6677706202117515,0.0032334738069000374,61,10,1.7196560876023994,2.5574000769199734,1221,2018,8,28,0,0,1,0,0,0,0,0,1,0
370,0.3237958833276665,1,115825,-0.5505206326752106,4,-0.4128734166416147,-1.0448565661371165,0.0032334738069000374,38,10,-1.1647099024086047,-0.6011801364185003,2012,2016,6,28,0,0,1,0,0,0,0,1,0,0
942,0.3237958833276665,9,117382,-0.5505206326752106,5,-0.5239370499264061,-0.017280254327795737,0.0032334738069000374,209,10,0.25225139794582135,0.3935675281718631,778,2019,11,14,0,0,1,0,0,0,0,0,0,1
665,-1.240923545664842,5,124641,-0.5505206326752106,5,-0.5239370499264061,1.3528214947512986,0.0032334738069000374,338,10,0.25225139794582135,0.3935675281718631,1871,2016,11,16,0,0,1,0,0,0,0,0,0,1
596,-0.34352030492290636,2,127539,-0.5505206326752106,3,-0.5461497765833644,0.6677706202117515,0.0032334738069000374,61,10,1.6387951180558176,2.5163795546688243,1220,2018,8,29,0,0,1,0,0,0,0,0,1,0
596,-0.34352030492290636,4,132094,-0.5505206326752106,4,-0.5091285654884339,0.6677706202117515,0.0032334738069000374,61,10,1.6387951180558176,2.5574000769199734,1221,2018,8,28,0,0,1,0,0,0,0,0,1,0
401,0.3237958833276665,4,135278,-0.5505206326752106,4,-0.2647885722618928,1.0102960574815252,0.0032334738069000374,209,10,0.25225139794582135,0.3935675281718631,262,2021,4,13,0,0,1,0,0,0,0,0,0,1
32,-0.8534085098899153,5,134423,-0.5505206326752106,5,-0.590575229897281,-1.0448565661371165,0.0032334738069000374,209,10,0.25225139794582135,0.3935675281718631,878,2019,8,6,0,0,1,0,0,0,0,0,0,1
134,-1.4321316225274705,0,144018,-0.5505206326752106,5,0.2386998986291616,-0.702331128867343,0.14244669018139197,209,10,-1.2836740329731209,-0.9293443144276923,2074,2016,4,27,0,0,1,0,0,0,0,0,0,1
150,0.8037281562528635,1,164378,-0.5505206326752106,0,-0.6127879565542392,0.6677706202117515,0.0032334738069000374,72,10,-0.8219979484802539,-1.0113853589299902,423,2020,11,3,0,0,1,0,0,0,0,0,1,0
416,1.5698351842157947,4,168054,-0.5505206326752106,5,-0.6053837143352532,0.6677706202117515,0.0032334738069000374,215,10,0.25225139794582135,0.3935675281718631,431,2020,10,26,0,0,1,0,0,0,0,0,0,1
615,-0.8368371432284876,2,175232,2.5025051474238795,5,-0.6053837143352532,-0.702331128867343,0.0032334738069000374,303,10,-1.1900398446762088,-0.48837370022784043,1188,2018,9,30,0,0,1,0,0,0,0,0,0,1
858,-1.2345499431027545,0,198230,-0.5505206326752106,4,-0.51653280770742,-1.0448565661371165,0.072840081994146,209,10,-1.1522073026995951,-0.5293942224789895,1563,2017,9,20,0,0,1,0,0,0,0,0,0,1
138,-1.4321316225274705,0,198483,-0.5505206326752106,5,-0.005640094597379497,1.3528214947512986,0.0032334738069000374,38,10,-1.2950400327085843,-0.878068661613756,772,2019,11,20,0,0,1,0,0,0,0,1,0,0
32,-0.8534085098899153,0,201027,-0.5505206326752106,5,-0.5831709876782949,-1.0448565661371165,0.0032334738069000374,209,10,-0.1814877808480538,1.4806113678273118,878,2019,8,6,0,0,1,0,0,0,0,0,0,1
665,-1.240923545664842,1,207253,-0.5505206326752106,4,-0.6053837143352532,1.3528214947512986,0.0032334738069000374,338,10,0.25225139794582135,0.3935675281718631,975,2019,5,1,0,0,1,0,0,0,0,0,0,1
150,0.548784053769359,1,209287,-0.5505206326752106,0,-0.6127879565542392,0.6677706202117515,0.0032334738069000374,72,10,0.39275680419945375,-1.0216404894927775,423,2020,11,3,0,0,1,0,0,0,0,0,1,0
858,-1.3110331738478058,0,212517,-0.5505206326752106,4,-0.47210735439350343,-1.0448565661371165,0.0032334738069000374,209,10,-1.1522073026995951,-0.5293942224789895,1563,2017,9,20,0,0,1,0,0,0,0,0,0,1
665,-1.240923545664842,0,228672,-0.5505206326752106,5,-0.6053837143352532,1.3528214947512986,0.0032334738069000374,338,10,0.25225139794582135,0.3935675281718631,1871,2016,11,16,0,0,1,0,0,0,0,0,0,1
656,2.114140843018077,0,250873,1.8918999914040615,1,-0.6053837143352532,-0.35980569159756937,0.0032334738069000374,68,10,-1.1064726847164217,-0.2832710889720954,1298,2018,6,12,0,0,1,0,0,0,0,0,0,1
811,2.4608648223956426,0,303597,-0.5505206326752106,4,-0.590575229897281,1.0102960574815252,0.0032334738069000374,209,10,0.25225139794582135,0.3935675281718631,602,2020,5,8,0,0,1,0,0,0,0,0,0,1
370,-0.4760912382143288,0,388439,-0.5505206326752106,3,-0.6053837143352532,-1.0448565661371165,0.0032334738069000374,379,10,0.25225139794582135,0.3935675281718631,3054,2013,8,21,0,0,1,0,0,0,0,0,0,1
1168,-0.7450572663344259,0,519243,-0.5505206326752106,0,-0.6127879565542392,-1.0448565661371165,0.0032334738069000374,556,10,0.25225139794582135,0.3935675281718631,2084,2016,4,17,0,0,1,0,0,0,0,0,0,1
1168,-0.3371467023608189,0,526615,-0.5505206326752106,0,-0.6127879565542392,-1.0448565661371165,0.0032334738069000374,556,10,0.25225139794582135,0.3935675281718631,2084,2016,4,17,0,0,1,0,0,0,0,0,0,1
416,1.5698351842157947,0,298973,-0.5505206326752106,0,-0.6127879565542392,0.6677706202117515,0.0032334738069000374,215,8,0.25225139794582135,0.3935675281718631,986,2019,4,20,0,0,1,0,0,0,0,0,0,1
420,0.16126901799443238,1,81588,-0.5505206326752106,0,-0.6127879565542392,-0.702331128867343,0.0032334738069000374,381,10,0.25225139794582135,0.3935675281718631,886,2019,7,29,0,0,1,0,0,0,0,0,0,1
988,0.9949362331154918,15,88644,3.1131103034436975,5,-0.5683625032403227,-1.0448565661371165,0.0032334738069000374,504,10,0.25225139794582135,0.3935675281718631,971,2019,5,5,0,0,1,0,0,0,0,0,0,1
1196,-1.1070778918610023,3,91664,-0.5505206326752106,5,2.1341859066896016,1.0102960574815252,0.21205329836863793,209,10,-0.2912057608341171,2.7214821659245696,344,2021,1,21,0,0,1,0,0,0,0,0,0,1
1039,-0.3562675100470815,26,93042,3.1131103034436975,4,-0.44989462773654515,1.0102960574815252,0.0032334738069000374,37,10,-0.10720285400556108,0.19872004747890534,339,2021,1,26,0,0,1,0,0,0,0,0,1,0
371,-1.235824663615172,19,98585,-0.5505206326752106,5,-0.6053837143352532,-1.0448565661371165,0.0032334738069000374,184,13,-1.4087000300632173,-1.4626111036926293,717,2020,1,14,0,0,0,0,0,0,1,0,1,0
1039,0.5475093332569418,2,94904,-0.5505206326752106,4,-0.590575229897281,1.0102960574815252,0.0032334738069000374,422,10,-1.0701014855629387,-0.9806199672416286,339,2021,1,26,0,0,1,0,0,0,0,0,1,0
545,-1.3556483917824194,2,101806,0.0600845233446075,5,2.793163464179364,0.6677706202117515,0.3512665147431298,209,10,-0.35395329588164326,1.6754588485202695,2345,2015,7,31,0,0,1,0,0,0,0,0,0,1
965,0.10390659493564396,7,96471,-0.5505206326752106,0,-0.6127879565542392,-1.0448565661371165,0.0032334738069000374,491,10,0.25225139794582135,0.3935675281718631,358,2021,1,7,0,0,1,0,0,0,0,0,0,1
283,-1.3314287020464861,1,102998,-0.5505206326752106,5,-0.5535540188023504,-0.702331128867343,0.0032334738069000374,209,0,-0.2428100556112911,2.075408940468973,2194,2015,12,29,0,0,1,0,0,0,0,0,0,1
1039,0.6584100178372664,3,102948,3.1131103034436975,4,-0.4647031121745174,1.0102960574815252,0.0032334738069000374,28,10,0.6771413340885142,2.0856640710317595,339,2021,1,26,0,0,1,0,0,0,0,0,1,0
1196,0.3237958833276665,1,106353,-0.5505206326752106,5,0.9717198783087849,2.037872369290846,0.0032334738069000374,209,10,-0.4075899898713775,2.311276943413079,1732,2017,4,4,0,0,1,0,0,0,0,0,0,1
283,0.3237958833276665,1,109151,-0.5505206326752106,4,-0.42027765886060076,-0.702331128867343,0.0032334738069000374,209,10,-0.6193584103394223,0.5473944866136717,1157,2018,10,31,0,0,1,0,0,0,0,0,0,1
545,-1.3556483917824194,1,110033,0.0600845233446075,5,1.5640592558276725,-1.0448565661371165,0.28165990655588385,209,10,-0.7259191681767462,1.5934178040179714,2345,2015,7,31,0,0,1,0,0,0,0,0,0,1
1196,-1.3008354097484656,1,113890,-0.5505206326752106,5,0.5570823140455636,2.037872369290846,0.0032334738069000374,209,10,-0.7345879981337146,0.7319868367438425,1730,2017,4,6,0,0,1,0,0,0,0,0,0,1
804,2.3792827096009215,7,114002,-0.5505206326752106,5,-0.5609582610213366,1.0102960574815252,0.0032334738069000374,209,10,0.25225139794582135,0.3935675281718631,284,2021,3,22,0,0,1,0,0,0,0,0,0,1
1196,-1.3008354097484656,0,120732,-0.5505206326752106,5,1.0901877538125624,3.407974118369941,0.0032334738069000374,209,10,-0.10539872706342415,0.7319868367438425,1730,2017,4,6,0,0,1,0,0,0,0,0,0,1
545,-1.369670317419012,0,121597,-0.5505206326752106,5,0.4756356496367166,-1.0448565661371165,0.0032334738069000374,209,10,-0.12921320269963313,1.7780101541481421,2345,2015,7,31,0,0,1,0,0,0,0,0,0,1
679,-1.4512524302137333,0,121684,-0.5505206326752106,5,1.3863574425720062,1.0102960574815252,0.3512665147431298,209,10,-0.6736265487589043,0.8550484034972896,2191,2016,1,1,0,0,1,0,0,0,0,0,0,1
1196,-1.2791651610373678,0,125505,-0.5505206326752106,5,0.3053380786000365,0.3252451829419779,0.3512665147431298,209,0,-0.5709356432124645,0.8447932729345021,2194,2015,12,29,0,0,1,0,0,0,0,0,0,1
1196,-1.3008354097484656,0,126404,-0.5505206326752106,5,0.17946596087727287,0.6677706202117515,0.0032334738069000374,209,10,-0.7927710920176341,0.752497097869417,1730,2017,4,6,0,0,1,0,0,0,0,0,0,1
545,-1.3556483917824194,0,127139,0.0600845233446075,5,1.5418465291707142,-1.0448565661371165,0.3512665147431298,209,10,-0.23878685253032578,2.2497461600363557,2345,2015,7,31,0,0,1,0,0,0,0,0,0,1
1039,-0.34479502543532387,5,127534,0.0600845233446075,5,-0.5757667454593087,1.0102960574815252,0.0032334738069000374,422,10,-0.610175404203945,0.19872004747890534,339,2021,1,26,0,0,1,0,0,0,0,0,1,0
1196,-1.3008354097484656,0,129237,-0.5505206326752106,5,1.0383580582796599,2.3803978065606195,0.0032334738069000374,209,10,-0.8712145314617524,0.5063739643625227,2194,2015,12,29,0,0,1,0,0,0,0,0,0,1
545,-1.1963083277302289,0,131163,0.0600845233446075,5,0.890273213899938,-1.0448565661371165,0.14244669018139197,209,10,-0.8244244992174283,0.2910162225439907,2345,2015,7,31,0,0,1,0,0,0,0,0,0,1
965,-1.2982859687236306,3,133693,-0.5505206326752106,0,-0.6127879565542392,-1.0448565661371165,0.0032334738069000374,491,10,0.25225139794582135,0.3935675281718631,404,2020,11,22,0,0,1,0,0,0,0,0,0,1
545,-1.1963083277302289,0,139609,0.0600845233446075,5,0.17946596087727287,-0.702331128867343,0.21205329836863793,209,10,-0.8006190442159302,0.1371892641021818,3703,2011,11,11,0,0,1,0,0,0,0,0,0,1
1196,-1.3008354097484656,0,143135,-0.5505206326752106,5,0.1350405075633563,2.7229232438303934,0.3512665147431298,209,10,-0.8712145314617524,0.4961188337997357,2194,2015,12,29,0,0,1,0,0,0,0,0,0,1
858,-0.9133203739735389,0,151757,-0.5505206326752106,4,-0.361043721108712,-0.702331128867343,0.0032334738069000374,209,10,-0.5953996045478427,-0.4473531779766914,1778,2017,2,17,0,0,1,0,0,0,0,0,0,1
767,0.9312002074946157,6,149999,-0.5505206326752106,0,-0.6127879565542392,1.3528214947512986,0.0032334738069000374,389,10,2.420857085568089,2.301021812850292,175,2021,7,9,0,0,1,0,0,0,0,0,0,1
679,-1.3365275840961561,0,155921,-0.5505206326752106,5,0.5718907984835359,-0.35980569159756937,0.0032334738069000374,209,10,-0.6306702862666217,0.9165791868740132,2191,2016,1,1,0,0,1,0,0,0,0,0,0,1
766,-1.3620219943445067,0,156756,0.0600845233446075,5,0.4089974696658418,1.6953469320210723,0.28165990655588385,209,10,-0.9277919523671696,0.2807610919812034,1081,2019,1,15,0,0,1,0,0,0,0,0,0,1
78,-0.4646187536025711,4,158038,-0.5505206326752106,5,-0.5757667454593087,0.6677706202117515,0.0032334738069000374,556,10,-1.0268204802210714,-0.9601097061160541,556,2020,6,23,0,0,1,0,0,0,0,0,0,1
1196,-1.3008354097484656,0,163999,-0.5505206326752106,5,0.21648717197220332,2.7229232438303934,0.0032334738069000374,209,10,-0.8712145314617524,0.5063739643625227,2194,2015,12,29,0,0,1,0,0,0,0,0,0,1
858,-0.9260675790977141,0,164699,-0.5505206326752106,4,-0.47951159661248954,-0.35980569159756937,0.0032334738069000374,209,10,-0.9277919523671696,-0.4473531779766914,1778,2017,2,17,0,0,1,0,0,0,0,0,0,1
283,-1.2982859687236306,0,167783,-0.5505206326752106,5,-0.10189524344419873,0.3252451829419779,0.0032334738069000374,209,10,-0.34345327707840584,0.6807111839299064,1274,2018,7,6,0,0,1,0,0,0,0,0,0,1
1313,1.3148910817322903,2,163996,-0.5505206326752106,0,-0.6127879565542392,-0.35980569159756937,0.0032334738069000374,169,10,-0.39939925355407524,-0.508883961353415,330,2021,2,4,0,0,1,0,0,0,0,0,0,1
